@relation 	/home/yyang/Data/sign
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	class { alive, all, answer  }

@data
-0.171875,0.78125,-0.117188,0.083333,0.25,0.5,0.5,0,answer

-0.171875,0.75,-0.109375,0.083333,0.25,0.5,0.5,0,answer

-0.171875,0.726562,-0.101562,0,0.25,0.5,0.5,0,answer

-0.15625,0.671875,-0.09375,0.083333,0.25,0.5,0.5,0,answer

-0.125,0.59375,-0.078125,0,0.25,0.5,0.5,0,answer

-0.070312,0.53125,-0.070312,0.083333,0.25,0.5,0.5,0,answer

-0.03125,0.421875,-0.054688,0.083333,0.25,0.5,0.5,0,answer

-0.007812,0.328125,-0.046875,0.083333,0.25,0.5,0.5,0,answer

0,0.265625,-0.03125,0.083333,0.25,0.5,0.5,0,answer

0.03125,0.1875,-0.015625,0.083333,0.25,0.5,0.5,0,answer

0.054688,0.140625,-0.007812,0.083333,0.25,0.5,0.5,0,answer

0.039062,0.125,0,0.083333,0.25,0.5,0.5,0,answer

0.046875,0.085938,0,0.083333,0.25,0.5,0.5,0,answer

0.046875,0.0625,0.007812,0.083333,0.25,0.5,0.75,0,answer

0.015625,0.023438,0.007812,0,0.25,0.25,0.75,0.25,answer

0.007812,0.023438,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.015625,0.023438,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.023438,0.023438,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.023438,0.023438,0.007812,0.083333,0.25,0.5,0.75,0.25,answer

0.023438,0.015625,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.023438,0.015625,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.03125,0.03125,0.007812,0.083333,0.25,0.25,0.5,0.25,answer

0.023438,0.015625,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.03125,0.023438,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.03125,0.023438,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0.03125,0.015625,0.007812,0.083333,0.25,0.25,0.75,0.25,answer

0,0,0,0.083333,0.25,0.25,0.5,0.25,answer

0,0,0,0,0,0,0,0.25,answer

0,0,0,0,0.25,0.25,0.5,0.25,answer

0,-0.007812,0,0,0.25,0.25,0.5,0.25,answer

0,0,0,0,0.25,0.25,0.5,0.25,answer

0,-0.046875,0,0.083333,0.25,0.25,0.5,0.25,answer

0,-0.054688,0,0.083333,0.25,0.25,0.5,0.25,answer

0.007812,-0.03125,-0.007812,0.083333,0.25,0.25,0.5,0.25,answer

0.007812,0,-0.015625,0.083333,0.25,0.5,0.5,0.25,answer

0.015625,0.078125,-0.023438,0.083333,0.25,0.25,0.5,0.25,answer

0.015625,0.179688,-0.03125,0.083333,0.25,0.5,0.5,0.25,answer

0.015625,0.273438,-0.039062,0.083333,0.25,0.5,0.5,0.25,answer

-0.015625,0.398438,-0.046875,0.083333,0.25,0.5,0.5,0.25,answer

-0.070312,0.476562,-0.039062,0.083333,0.25,0.5,0.5,0.25,answer

-0.125,0.554688,-0.039062,0,0.25,0.5,0.5,0.25,answer

-0.117188,0.625,-0.03125,0,0.25,0.5,0.5,0.25,answer

-0.179688,0.6875,-0.023438,0.083333,0.25,0.5,0.5,0.25,answer

-0.195312,0.726562,-0.015625,0.083333,0.25,0.5,0.5,0.25,answer

-0.195312,0.742188,-0.015625,0.083333,0.25,0.5,0.5,0.25,answer

-0.210938,0.757812,-0.015625,0.083333,0.25,0.5,0.5,0.25,answer

-0.21875,0.773438,-0.015625,0.083333,0.25,0.5,0.5,0.25,answer

-0.234375,0.757812,-0.03125,0.083333,0.25,0.5,0.5,0.25,answer

-0.226562,0.757812,-0.046875,0.083333,0.25,0.5,0.5,0.25,answer

-0.210938,0.75,-0.0625,0,0.25,0.5,0.5,0.25,answer

-0.195312,0.734375,-0.085938,0,0.25,0.5,0.5,0.25,answer

-0.195312,0.703125,-0.101562,0,0.25,0.5,0.5,0.25,answer

-0.1875,0.671875,-0.117188,0,0.25,0.5,0.5,0.25,answer

-0.179688,0.671875,-0.132812,0.083333,0.25,0.5,0.5,0.25,answer

-0.15625,0.65625,-0.132812,0.083333,0.25,0.5,0.5,0.25,answer

-0.164062,0.640625,-0.140625,0.083333,0.25,0.5,0.5,0.25,answer

-0.179688,0.65625,-0.140625,0.083333,0.25,0.5,0.5,0.25,answer

-0.179688,0.632812,-0.140625,0.083333,0.25,0.5,0.5,0.25,answer

-0.1875,0.609375,-0.140625,0.083333,0.25,0.25,0.5,0.25,answer

-0.164062,0.578125,-0.132812,0.083333,0.25,0.25,0.5,0.25,answer

-0.164062,0.554688,-0.125,0.083333,0.25,0.25,0.5,0.25,answer

-0.15625,0.484375,-0.109375,0.083333,0.25,0.5,0.5,0.25,answer

-0.15625,0.429688,-0.09375,0.083333,0.25,0.5,0.5,0.25,answer

-0.125,0.375,-0.085938,0.083333,0.25,0.25,0.5,0.25,answer

-0.09375,0.320312,-0.070312,0.083333,0.25,0.25,0.5,0.25,answer

-0.0625,0.257812,-0.054688,0.083333,0.25,0.25,0.5,0.25,answer

-0.054688,0.195312,-0.046875,0.166667,0.25,0.25,0.5,0.25,answer

-0.03125,0.140625,-0.03125,0.083333,0.25,0.25,0.5,0.25,answer

-0.023438,0.101562,-0.023438,0.166667,0.25,0.25,0.5,0.25,answer

-0.015625,0.0625,-0.015625,0.083333,0.25,0.25,0.5,0.25,answer

-0.023438,0.007812,-0.007812,0.083333,0.25,0.25,0.5,0,answer

-0.03125,-0.023438,0,0,0.25,0.25,0.5,0,answer

-0.023438,-0.039062,0,0.083333,0.25,0,0.5,0.75,answer

-0.007812,-0.023438,0,0.083333,0.25,0.25,0.5,0,answer

0,-0.007812,0,0.083333,0.25,0.25,0.5,0,answer

0,-0.007812,0,0.083333,0.25,0,0.25,0,answer

0,-0.007812,0,0.083333,0.25,0.25,0.25,0,answer

0,0,0,0.083333,0.25,0.25,0.25,0,answer

0,-0.007812,0,0.083333,0.25,0.25,0.25,0,answer

-0.007812,0,0,0.083333,0.25,0.25,0.25,0,answer

-0.007812,0,0,0.083333,0.25,0.25,0.25,0,answer

0,-0.007812,0,0.083333,0.75,0.5,0.75,0,answer

0.007812,0,-0.015625,0,0,0,0,0.25,answer

-0.015625,-0.015625,0,0,0.75,0.5,0.75,0,answer

-0.015625,-0.007812,0,0,0.75,0.5,0.75,0,answer

-0.03125,-0.007812,0,0,0.75,0.5,0.75,0,answer

-0.023438,-0.007812,0,0,0.75,0.5,0.75,0,answer

0,-0.046875,-0.007812,0,0,0,0,0,answer

-0.046875,-0.007812,0,0,0.75,0.5,0.75,0,answer

-0.039062,0,0,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.007812,0,0.083333,0.75,0.5,0.75,0,answer

-0.0625,0.054688,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.085938,0.09375,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.101562,0.132812,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.109375,0.171875,0,0.083333,0.75,0.5,0.75,0,answer

-0.140625,0.226562,0,0.083333,0.75,0.5,0.75,0,answer

-0.140625,0.25,0,0.083333,0.75,0.5,0.75,0,answer

-0.15625,0.320312,0,0.166667,0.75,0.5,0.75,0,answer

-0.1875,0.359375,0,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.375,0,0.083333,0.75,0.5,0.75,0,answer

-0.234375,0.390625,0,0,0.75,0.5,0.75,0,answer

-0.234375,0.390625,0,0,0.75,0.5,0.75,0,answer

-0.257812,0.4375,0,0.083333,0.75,0.5,0.75,0,answer

-0.242188,0.4375,0,0.083333,0.75,0.5,0.75,0,answer

-0.265625,0.46875,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.273438,0.476562,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.257812,0.492188,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.257812,0.492188,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.242188,0.5,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.25,0.53125,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.265625,0.539062,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.257812,0.5625,0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.257812,0.578125,0,0,0.75,0.5,0.75,0,answer

-0.242188,0.585938,0,0,0.75,0.5,0.75,0,answer

-0.242188,0.59375,-0.015625,0,0.75,0.5,0.75,0,answer

-0.226562,0.578125,-0.03125,0,0.75,0.5,0.75,0,answer

-0.21875,0.59375,-0.046875,0.083333,0.75,0.5,0.75,0,answer

-0.203125,0.585938,-0.0625,0.083333,0.75,0.5,0.75,0,answer

-0.1875,0.5625,-0.078125,0.083333,0.75,0.5,0.75,0,answer

-0.171875,0.539062,-0.085938,0.083333,0.75,0.5,0.75,0,answer

-0.164062,0.53125,-0.09375,0.083333,0.75,0.5,0.75,0,answer

-0.117188,0.515625,-0.09375,0.083333,0.75,0.5,0.75,0,answer

-0.140625,0.515625,-0.09375,0.166667,0.75,0.5,0.75,0,answer

-0.148438,0.5,-0.09375,0.166667,0.75,0.5,0.75,0,answer

-0.171875,0.5,-0.09375,0.083333,0.75,0.5,0.75,0,answer

-0.15625,0.460938,-0.09375,0.083333,0.75,0.5,0.75,0,answer

-0.125,0.445312,-0.085938,0.083333,0.75,0.5,0.75,0,answer

-0.125,0.4375,-0.078125,0.083333,0.75,0.5,0.75,0,answer

-0.117188,0.421875,-0.0625,0.083333,0.75,0.5,0.75,0,answer

-0.109375,0.390625,-0.054688,0.083333,0.75,0.5,0.75,0,answer

-0.09375,0.375,-0.039062,0.083333,0.75,0.5,0.75,0.75,answer

-0.078125,0.34375,-0.03125,0.083333,0.75,0.5,0.75,0,answer

0,0.304688,-0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.101562,0.289062,-0.007812,0,0.75,0.5,0.75,0,answer

-0.070312,0.25,0,0,0.75,0.5,0.75,0,answer

-0.0625,0.210938,0,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.179688,0.007812,0,0.75,0.5,0.75,0,answer

-0.046875,0.132812,0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.039062,0.0625,0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.039062,0.046875,0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.03125,0.039062,0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.054688,0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.039062,0.03125,0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.03125,0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.03125,0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.03125,0.023438,0.083333,0.75,0.5,0.75,0,answer

0.007812,0,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.023438,0,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.023438,0,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.023438,0,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.03125,0,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.03125,0.015625,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.039062,0.03125,0,0.083333,0.75,0.5,0.75,0,answer

0.039062,0.039062,0.007812,0.166667,0.75,0.25,0.75,0,answer

0.03125,0.054688,0,0.083333,0.75,0.5,0.75,0,answer

0,0.0625,0.007812,0.083333,0.75,0.25,0.75,0,answer

0.015625,0.09375,0.007812,0.083333,0.75,0.25,0.75,0,answer

0,0.125,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.023438,0.148438,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.039062,0.1875,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.0625,0.226562,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.09375,0.265625,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.09375,0.304688,0.007812,0.083333,0.75,0.25,0.75,0,answer

-0.09375,0.328125,0,0.083333,0.75,0.25,0.75,0,answer

-0.09375,0.351562,0,0.083333,0.75,0.25,0.75,0,answer

-0.132812,0.382812,0,0,0.75,0.25,0.75,0,answer

-0.132812,0.429688,0,0,0.75,0.25,0.75,0,answer

-0.140625,0.460938,0,0,0.75,0.25,0.75,0,answer

-0.140625,0.5,-0.007812,0,0.75,0.25,0.75,0,answer

-0.140625,0.53125,-0.015625,0,0.75,0.25,0.75,0,answer

-0.15625,0.554688,-0.023438,0,0.75,0.25,0.75,0,answer

-0.140625,0.546875,-0.039062,0.083333,0.75,0.25,0.75,0,answer

-0.15625,0.5625,-0.054688,0.083333,0.75,0.25,0.5,0,answer

-0.140625,0.5625,-0.0625,0.083333,0.75,0.25,0.75,0,answer

-0.125,0.5625,-0.078125,0.083333,0.75,0.25,0.75,0,answer

-0.132812,0.546875,-0.09375,0.083333,0.75,0.25,0.75,0,answer

-0.125,0.523438,-0.101562,0.083333,0.75,0.25,0.75,0,answer

-0.140625,0.507812,-0.109375,0.083333,0.75,0.25,0.75,0,answer

-0.109375,0.484375,-0.117188,0.083333,0.75,0.25,0.75,0,answer

-0.109375,0.476562,-0.117188,0.083333,0.75,0.25,0.75,0,answer

-0.101562,0.476562,-0.125,0.083333,0.75,0.25,0.5,0,answer

-0.085938,0.476562,-0.117188,0.083333,0.75,0.25,0.5,0,answer

-0.078125,0.476562,-0.117188,0.083333,0.75,0.25,0.5,0,answer

-0.085938,0.453125,-0.117188,0.083333,0.75,0.25,0.5,0,answer

-0.09375,0.4375,-0.109375,0.083333,0.75,0.25,0.5,0,answer

-0.078125,0.429688,-0.101562,0.083333,0.75,0.25,0.5,0,answer

-0.101562,0.421875,-0.09375,0.083333,0.75,0.25,0.75,0,answer

-0.070312,0.398438,-0.078125,0.083333,0.75,0.25,0.75,0,answer

-0.070312,0.359375,-0.070312,0.083333,0.75,0.25,0.75,0,answer

-0.078125,0.335938,-0.054688,0.083333,0.75,0.25,0.75,0,answer

-0.039062,0.320312,-0.046875,0.083333,0.75,0.25,0.75,0,answer

-0.007812,0.289062,-0.03125,0,0.75,0.5,0.75,0,answer

0,0.273438,-0.023438,0,0.75,0.5,0.75,0,answer

0.03125,0.234375,-0.007812,0,0.75,0.5,0.75,0,answer

0.046875,0.195312,0,0,0.75,0.5,0.75,0.25,answer

0.039062,0.15625,0,0,0.75,0.5,0.75,0.25,answer

0.046875,0.109375,0,0,0.75,0.5,0.75,0.25,answer

0.046875,0.070312,0.007812,0,0.75,0.5,0.75,0.25,answer

0.054688,0.023438,0.007812,0,0.75,0.5,0.75,0.25,answer

0.0625,0.015625,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.070312,0.015625,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.078125,0.007812,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.078125,0.007812,0.007812,0.083333,0.75,0.5,0.75,0,answer

0.0625,0.03125,0.015625,0.083333,0.75,0.5,0.75,0,answer

0.078125,0.015625,0.015625,0.083333,0.75,0.5,0.75,0,answer

0.078125,0.007812,0.015625,0.083333,0.75,0.5,0.75,0,answer

0.0625,0,0.015625,0,0.75,0.5,0.75,0,answer

0.054688,0,0.015625,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0,0,0,0,0.25,answer

0,0.007812,0,0.083333,0.75,0.5,0.75,0,answer

-0.023438,0.007812,0,0.083333,0.75,0.5,0.75,0,answer

-0.03125,0.015625,0,0.083333,0.75,0.5,0.75,0,answer

-0.03125,0.03125,0,0.083333,0.75,0.5,0.75,0,answer

-0.03125,0.039062,0,0.083333,0.75,0.5,0.75,0,answer

-0.023438,0.085938,0,0,0.75,0.5,0.75,0,answer

-0.023438,0.125,0,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.171875,0,0.083333,0.75,0.5,0.75,0,answer

-0.023438,0.210938,0,0.083333,0.75,0.5,0.75,0,answer

-0.0625,0.257812,0,0.083333,0.75,0.5,0.75,0,answer

-0.117188,0.3125,0,0.083333,0.75,0.5,0.75,0,answer

-0.140625,0.367188,0,0.083333,0.75,0.5,0.75,0,answer

-0.164062,0.40625,0,0.166667,0.75,0.5,0.75,0,answer

-0.171875,0.46875,0,0.083333,0.75,0.5,0.75,0,answer

-0.1875,0.5,0,0.083333,0.75,0.5,0.75,0,answer

-0.210938,0.507812,0,0.166667,0.75,0.5,0.75,0,answer

-0.21875,0.5625,0,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.570312,0,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.554688,-0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.609375,-0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.601562,-0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.640625,-0.039062,0,0.75,0.5,0.75,0,answer

-0.210938,0.65625,-0.046875,0,0.75,0.5,0.75,0,answer

-0.210938,0.679688,-0.0625,0.083333,0.75,0.5,0.75,0,answer

-0.195312,0.6875,-0.070312,0,0.75,0.25,0.75,0,answer

-0.203125,0.648438,-0.085938,0,0.75,0.25,0.75,0,answer

-0.1875,0.648438,-0.101562,0.083333,0.75,0.25,0.75,0,answer

-0.195312,0.617188,-0.117188,0.083333,0.75,0.25,0.75,0,answer

-0.132812,0.554688,-0.125,0.083333,0.75,0.25,0.75,0,answer

-0.117188,0.523438,-0.125,0.083333,0.75,0.25,0.75,0,answer

-0.125,0.539062,-0.132812,0.083333,0.75,0.25,0.75,0,answer

-0.101562,0.507812,-0.132812,0.083333,0.75,0.25,0.75,0,answer

-0.101562,0.5,-0.132812,0.083333,0.75,0.25,0.75,0,answer

-0.078125,0.515625,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.101562,0.507812,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.101562,0.5,-0.117188,0.083333,0.75,0.5,0.75,0,answer

-0.125,0.507812,-0.109375,0.083333,0.75,0.5,0.75,0,answer

-0.148438,0.492188,-0.101562,0.083333,0.75,0.5,0.75,0,answer

-0.171875,0.46875,-0.085938,0.083333,0.75,0.5,0.75,0,answer

-0.164062,0.46875,-0.070312,0.083333,0.75,0.5,0.75,0,answer

-0.1875,0.421875,-0.0625,0,0.75,0.5,0.75,0,answer

-0.164062,0.40625,-0.046875,0.083333,0.75,0.5,0.75,0,answer

-0.15625,0.375,-0.039062,0.083333,0.75,0.5,0.75,0,answer

-0.101562,0.304688,-0.03125,0,0.75,0.5,0.75,0,answer

-0.101562,0.25,-0.023438,0,0.75,0.75,0.75,0,answer

-0.070312,0.210938,-0.015625,0,0.75,0.75,0.75,0,answer

-0.0625,0.171875,-0.007812,0,0.75,0.75,0.75,0,answer

-0.046875,0.148438,0,0,0.75,0.5,0.75,0,answer

-0.039062,0.140625,0,0,0.75,0.75,0.75,0,answer

-0.03125,0.109375,0,0,0.75,0.5,0.75,0,answer

-0.007812,0.109375,0,0,0.75,0.5,0.75,0,answer

-0.023438,0.117188,0,0,0.75,0.5,0.75,0,answer

-0.007812,0.101562,0,0,0.75,0.5,0.75,0,answer

-0.007812,0.09375,0,0,0.75,0.5,0.75,0,answer

-0.007812,0.09375,0,0,0.75,0.5,0.75,0,answer

0,0.09375,0,0,0.75,0.5,0.75,0,answer

0,0.09375,0,0,0.75,0.5,0.75,0,answer

0,0.085938,0,0,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.75,0.75,0,answer

-0.015625,0,0,0.083333,0.75,0.5,0.75,0,answer

0,-0.007812,0,0.083333,0.75,0.5,0.75,0,answer

-0.015625,0,0,0.083333,0.75,0.5,0.75,0,answer

-0.007812,0,0,0.083333,0.75,0.5,0.75,0,answer

0,-0.015625,0,0.083333,0.75,0.5,0.75,0,answer

0,-0.015625,0,0.083333,0.75,0.5,0.75,0,answer

0,-0.007812,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

-0.015625,0.023438,0,0.083333,0.75,0.5,0.75,0,answer

-0.03125,0.085938,0,0.083333,0.75,0.5,0.75,0,answer

-0.0625,0.125,0,0.083333,0.75,0.5,0.75,0,answer

-0.078125,0.15625,0,0.083333,0.75,0.5,0.75,0,answer

-0.117188,0.21875,0,0.083333,0.75,0.5,0.75,0,answer

-0.140625,0.242188,0,0.083333,0.75,0.5,0.75,0,answer

-0.164062,0.304688,0,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.335938,0,0.083333,0.75,0.5,0.75,0,answer

-0.203125,0.351562,0,0.083333,0.75,0.5,0.75,0,answer

-0.210938,0.351562,0,0,0.75,0.5,0.75,0,answer

-0.226562,0.390625,0,0.083333,0.75,0.5,0.75,0,answer

-0.226562,0.398438,0,0,0.75,0.5,0.75,0,answer

-0.242188,0.429688,0,0.083333,0.75,0.5,0.75,0,answer

-0.234375,0.460938,0,0.083333,0.75,0.5,0.75,0,answer

-0.25,0.492188,0,0.083333,0.75,0.5,0.75,0,answer

-0.25,0.53125,0,0.083333,0.75,0.5,0.75,0,answer

-0.25,0.554688,-0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.257812,0.570312,-0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.21875,0.578125,-0.023438,0,0.75,0.5,0.75,0,answer

-0.226562,0.609375,-0.039062,0,0.75,0.5,0.75,0,answer

-0.210938,0.617188,-0.054688,0,0.75,0.5,0.75,0,answer

-0.210938,0.601562,-0.070312,0.083333,0.75,0.5,0.75,0,answer

-0.1875,0.609375,-0.085938,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.578125,-0.101562,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.546875,-0.117188,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.539062,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.195312,0.53125,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.523438,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.179688,0.515625,-0.125,0.083333,0.75,0.5,0.75,0,answer

-0.1875,0.515625,-0.125,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.492188,-0.125,0.083333,0.75,0.25,0.75,0,answer

-0.171875,0.476562,-0.117188,0.083333,0.75,0.25,0.75,0,answer

-0.1875,0.460938,-0.109375,0.083333,0.75,0.25,0.75,0,answer

-0.171875,0.4375,-0.09375,0.083333,0.75,0.25,0.75,0,answer

-0.195312,0.429688,-0.085938,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.382812,-0.070312,0.083333,0.75,0.25,0.75,0,answer

-0.164062,0.359375,-0.0625,0,0.75,0.25,0.75,0,answer

-0.140625,0.335938,-0.046875,0,0.75,0.25,0.75,0,answer

-0.132812,0.320312,-0.039062,0,0.75,0.5,0.75,0,answer

-0.101562,0.289062,-0.03125,0,0.75,0.5,0.75,0.75,answer

-0.070312,0.257812,-0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.234375,-0.023438,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.203125,-0.015625,0.083333,0.75,0.5,0.75,0,answer

-0.070312,0.148438,-0.015625,0,0.75,0.5,0.75,0,answer

-0.070312,0.125,-0.007812,0,0.75,0.5,0.75,0,answer

-0.046875,0.09375,-0.007812,0,0.75,0.5,0.75,0,answer

-0.03125,0.0625,-0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.023438,-0.007812,0.083333,0.75,0.5,0.75,0,answer

-0.046875,0.03125,-0.007812,0,0.75,0.5,0.75,0,answer

-0.039062,0.015625,0,0,0.75,0.5,0.75,0,answer

-0.03125,0.023438,0,0,0.75,0.5,0.75,0,answer

-0.015625,0,0,0,0.75,0.5,0.75,0,answer

-0.007812,0,0,0,0.75,0.5,0.75,0,answer

-0.015625,0,0,0,0.75,0.5,0.75,0,answer

-0.023438,-0.007812,0,0,0.75,0.5,0.75,0,answer

-0.015625,-0.007812,0,0,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.5,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,-0.007812,0,0.083333,0.75,0.25,0.75,0,answer

0,-0.007812,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0,0,0,0.083333,0.75,0.25,0.75,0,answer

0.015625,0.015625,0,0.083333,0.75,0.25,0.75,0,answer

0.023438,0.039062,0,0.083333,0.75,0.25,0.75,0,answer

0.015625,0.054688,0,0.083333,0.75,0.25,0.75,0,answer

0,0.117188,0,0.083333,0.75,0.25,0.75,0,answer

0,0.15625,0,0.083333,0.75,0.25,0.75,0,answer

-0.039062,0.234375,0,0.083333,0.75,0.25,0.75,0,answer

-0.085938,0.296875,0,0.083333,0.75,0.25,0.75,0,answer

-0.109375,0.351562,0,0.083333,0.75,0.25,0.75,0,answer

-0.140625,0.390625,0,0.083333,0.75,0.25,0.75,0,answer

-0.132812,0.429688,0,0.083333,0.75,0.25,0.75,0,answer

-0.148438,0.460938,0,0,0.75,0.25,0.75,0,answer

-0.148438,0.507812,0,0.083333,0.75,0.25,0.75,0,answer

-0.164062,0.515625,0,0.083333,0.75,0.25,0.75,0,answer

-0.164062,0.5625,0,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.578125,0,0,0.75,0.25,0.75,0,answer

-0.179688,0.601562,0,0,0.75,0.25,0.75,0,answer

-0.1875,0.609375,0,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.640625,0,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.664062,0,0.083333,0.75,0.25,0.75,0,answer

-0.171875,0.679688,-0.015625,0.083333,0.75,0.25,0.75,0,answer

-0.179688,0.710938,-0.023438,0,0.75,0.25,0.75,0,answer

-0.078125,0.726562,-0.039062,0,0.75,0.25,0.75,0,answer

-0.109375,0.742188,-0.0625,0.083333,0.75,0.25,0.75,0,answer

-0.070312,0.734375,-0.078125,0.083333,0.75,0.25,0.75,0,answer

-0.070312,0.71875,-0.09375,0.25,0.75,0.25,0.75,0,answer

-0.109375,0.695312,-0.109375,0.083333,0.75,0.25,0.75,0,answer

-0.125,0.664062,-0.125,0.083333,0.75,0.25,0.75,0,answer

