@relation 	/home/yyang/Data/syncon
@attribute	Attribute-0	real
@attribute	Attribute-1	real
@attribute	Attribute-2	real
@attribute	Attribute-3	real
@attribute	Attribute-4	real
@attribute	Attribute-5	real
@attribute	Attribute-6	real
@attribute	Attribute-7	real
@attribute	Attribute-8	real
@attribute	Attribute-9	real
@attribute	Attribute-10	real
@attribute	Attribute-11	real
@attribute	Attribute-12	real
@attribute	Attribute-13	real
@attribute	Attribute-14	real
@attribute	Attribute-15	real
@attribute	Attribute-16	real
@attribute	Attribute-17	real
@attribute	Attribute-18	real
@attribute	Attribute-19	real
@attribute	Attribute-20	real
@attribute	Attribute-21	real
@attribute	Attribute-22	real
@attribute	Attribute-23	real
@attribute	Attribute-24	real
@attribute	Attribute-25	real
@attribute	Attribute-26	real
@attribute	Attribute-27	real
@attribute	Attribute-28	real
@attribute	Attribute-29	real
@attribute	Attribute-30	real
@attribute	Attribute-31	real
@attribute	Attribute-32	real
@attribute	Attribute-33	real
@attribute	Attribute-34	real
@attribute	Attribute-35	real
@attribute	Attribute-36	real
@attribute	Attribute-37	real
@attribute	Attribute-38	real
@attribute	Attribute-39	real
@attribute	Attribute-40	real
@attribute	Attribute-41	real
@attribute	Attribute-42	real
@attribute	Attribute-43	real
@attribute	Attribute-44	real
@attribute	Attribute-45	real
@attribute	Attribute-46	real
@attribute	Attribute-47	real
@attribute	Attribute-48	real
@attribute	Attribute-49	real
@attribute	Attribute-50	real
@attribute	Attribute-51	real
@attribute	Attribute-52	real
@attribute	Attribute-53	real
@attribute	Attribute-54	real
@attribute	Attribute-55	real
@attribute	Attribute-56	real
@attribute	Attribute-57	real
@attribute	Attribute-58	real
@attribute	Attribute-59	real
@attribute	class { normal, cyclic, increasing, decreasing, upward, downward  }

@data
26.5753,29.6302,32.9267,26.5386,26.8485,29.3151,32.8493,28.3589,33.1008,34.2932,34.8201,32.29480,26.6473,29.1536,28.7213,27.1801,27.1742,26.3605,33.3329,34.8220,29.6185,34.50580,34.83660,42.03380,45.85390,41.77300,39.74300,34.96700,44.40090,40.97580,36.28710,42.59450,42.45530,42.12370,41.01140,45.68130,36.62020,40.16060,36.60920,43.15740,38.66890,40.26600,36.45640,34.50100,45.65890,34.70550,35.22990,43.04470,43.721500,35.078200,46.035000,36.174800,44.4045000,43.0109000,45.4320000,37.613500,38.1210000,40.8990000,38.8118000,35.0702000,upward

33.2392,28.3997,34.7533,31.8640,35.0423,27.2099,35.7463,30.4304,29.1844,31.6642,24.0665,29.04450,32.1802,32.5782,32.5364,27.7434,31.1865,28.4647,35.2604,32.8423,34.8554,24.88570,35.29710,30.07160,35.09520,24.33970,24.31250,28.90570,32.02120,31.11450,29.68490,25.02930,27.72620,47.15070,43.10100,52.52570,50.63310,48.88840,47.73640,42.00050,45.48390,49.69260,42.55680,49.50900,47.92260,49.10800,43.97390,46.85360,49.337200,45.739100,47.627400,42.680600,43.1165000,43.5597000,47.0523000,46.025900,51.2746000,51.7641000,47.6696000,43.8997000,upward

33.1287,26.6333,34.6758,35.0963,31.6554,32.6719,26.8639,30.2780,26.6421,33.7519,29.8986,24.93530,35.8281,25.4277,25.1134,32.7002,31.1079,35.5935,31.9110,29.0482,27.1177,49.53920,44.47080,39.56330,45.73180,48.98020,39.84420,42.29390,40.83490,47.98290,47.15220,39.40940,40.80740,49.12530,43.29460,44.02320,48.52560,43.47890,49.94050,48.59610,40.54850,40.99690,43.86340,48.75770,41.55540,47.24920,40.27570,41.48750,47.077700,50.051100,50.214100,40.143800,40.0781000,49.4532000,40.2066000,46.558400,40.0741000,50.2457000,40.4942000,46.7472000,upward

33.8837,27.8213,32.4942,26.3440,28.9608,27.2433,35.8248,24.5567,30.8828,28.4342,33.4967,33.66340,27.7761,29.8179,27.5154,25.7230,30.8461,29.1113,33.0090,32.7978,30.4484,30.27030,34.82640,31.98000,29.64600,34.57190,27.82610,24.57400,24.76710,34.25790,25.41640,30.03340,25.09650,33.18490,35.21380,34.13970,29.34520,28.66740,30.77740,47.43470,41.20850,41.34510,40.83350,47.41600,40.41560,41.78240,46.77630,39.61690,46.625700,48.039900,45.401000,40.273900,41.2643000,43.4819000,44.9706000,47.236400,41.0847000,49.2315000,38.7173000,49.3909000,upward

29.4058,35.8733,34.8102,29.3203,35.0893,33.7581,32.1927,28.7426,35.7224,30.1043,27.4757,32.41810,24.0885,30.5640,33.6520,25.8409,24.4399,26.1938,24.4902,24.2795,30.8362,29.53220,32.36890,27.45410,24.28500,30.69990,28.78930,24.53470,48.41730,50.29480,51.62490,48.73820,42.26270,52.33000,52.05680,47.78560,44.39510,47.19220,42.37470,47.60530,49.06870,42.79510,44.86070,41.82460,44.38440,41.53960,49.92360,48.34450,51.381800,50.889400,46.032500,51.114800,47.5227000,43.6809000,44.0393000,42.992000,44.1858000,46.0189000,43.6126000,49.7235000,upward

35.0041,28.2296,32.4391,33.6942,25.4755,30.1109,25.9900,33.4812,30.3878,33.4129,25.8247,29.78410,27.1001,34.9215,32.3785,30.8699,28.2777,34.6505,33.8639,29.1194,35.3056,26.68880,35.23620,49.28300,44.51870,53.29860,46.90010,50.21650,46.32470,50.25730,48.45050,45.56050,44.25320,44.44710,53.75250,54.21960,52.24540,52.82930,46.14730,53.57620,49.08620,51.27630,54.49760,45.48780,46.64820,54.11670,48.42150,53.20790,52.497300,53.347800,49.958400,46.606000,55.0814000,46.5226000,51.4136000,51.756300,45.4177000,51.4052000,45.0953000,45.1830000,upward

24.1608,25.9334,28.7254,24.7814,27.2840,29.8513,27.6186,25.1406,32.3880,28.1698,27.6120,29.05660,30.6918,34.1485,34.1984,34.6512,26.1446,34.9810,34.5208,35.7760,32.9671,30.76310,26.37040,26.77400,26.77210,32.21540,26.52320,44.52410,46.06680,37.96740,41.62860,47.33150,37.62000,46.66900,43.36880,36.81280,42.88150,43.79850,42.68910,38.55020,38.88360,39.20200,36.80000,46.83680,42.84520,47.10640,44.08710,45.93790,37.863800,39.796900,40.012800,41.430300,36.8268000,40.1703000,41.9583000,41.838200,42.7460000,43.6857000,44.0441000,45.0856000,upward

27.0600,30.7668,35.3849,32.8313,29.5931,33.0799,31.7318,31.1365,32.8966,27.4056,27.3266,26.49560,33.9476,33.5591,32.7670,35.7003,35.1624,24.2982,27.3149,25.2467,33.1335,26.79710,29.01140,33.40490,26.94470,33.01960,28.12420,28.43450,35.91300,26.22280,29.48520,29.76170,26.34910,27.68910,49.28650,41.38680,41.15700,40.86540,40.37810,40.79520,40.01420,42.91560,44.68370,49.74440,40.56900,41.04280,45.59110,41.05780,48.539900,46.981800,47.576000,44.724900,42.2586000,47.1742000,44.2192000,46.799300,48.8605000,46.4504000,45.1031000,48.5990000,upward

30.9643,27.7563,27.5143,31.4164,35.2993,27.8756,34.9042,25.1336,33.4908,26.2929,26.9491,31.85300,25.9650,31.1149,29.3948,34.7221,32.5445,32.9594,34.4349,26.6363,27.7343,26.13280,34.94940,35.37500,35.27550,33.30750,24.17330,35.86010,31.88900,28.79040,34.86680,32.68290,26.08580,34.50580,33.36630,24.48990,34.15440,31.08950,40.13440,33.83250,39.17080,39.17300,35.08140,42.02560,35.79350,32.91490,33.57950,38.94940,44.383500,43.114400,33.569200,37.109600,38.5234000,37.5128000,39.1895000,43.296100,42.5019000,43.9098000,44.0864000,43.9799000,upward

24.4150,34.8998,29.5770,32.9036,26.0351,27.4298,32.2944,34.0280,35.9394,27.1004,26.2863,34.14480,25.4997,27.4133,25.4116,26.6333,24.0356,26.3653,24.5009,30.4612,30.4403,53.84760,44.75490,51.51390,52.24610,54.51520,54.44690,52.24250,54.77450,51.23810,44.13830,44.90140,54.46230,49.26170,51.96630,48.27320,46.62550,46.02910,45.18300,47.20790,49.88130,48.13920,51.28370,51.99020,49.87980,55.14390,51.68830,51.78310,44.213200,52.675400,51.998300,52.045300,51.9990000,51.3777000,50.9333000,54.908900,53.9229000,45.6751000,45.2032000,52.0813000,upward

25.6305,26.2033,32.8232,25.1703,26.1916,26.8426,25.5607,34.0600,28.7437,32.1343,29.9960,35.05550,33.9256,31.4024,26.2213,33.1001,28.7929,27.7394,33.9689,32.3902,33.1959,26.72510,27.62120,34.13160,35.81350,31.28200,25.34920,29.33830,29.29640,43.45360,50.84020,50.63570,50.54940,43.92470,45.21730,40.29590,42.03870,46.11780,41.08720,43.48220,41.59800,39.47330,50.81630,50.94850,47.54660,51.11010,41.13790,48.30600,42.516100,43.994500,47.624500,41.111500,40.0179000,49.4918000,43.2608000,47.549200,47.7387000,44.3349000,44.3158000,41.0281000,upward

24.7991,32.1780,31.9929,26.1460,34.9435,28.3831,25.8137,30.6544,35.0456,24.4443,33.0376,33.12280,32.4207,27.0248,26.0678,24.8578,32.8041,25.8104,33.2183,31.0734,33.1783,34.58220,29.04080,26.28700,24.40250,30.68710,33.17980,30.32760,29.58470,27.93180,25.56140,33.36190,29.67240,30.57800,25.74390,30.09510,30.82660,31.26580,45.61250,45.29260,45.94300,46.32300,52.02740,51.08440,45.70170,43.80020,45.19860,42.77350,48.093000,45.988900,52.966400,41.735700,41.3109000,45.6565000,50.4987000,51.470400,41.3267000,41.8286000,50.3147000,47.7541000,upward

30.5861,24.3334,35.0493,30.1245,32.1545,31.9999,33.3369,24.8196,27.4328,35.3375,33.3612,25.86800,35.5171,29.8729,28.4782,35.1818,26.5199,27.3189,30.8876,24.5574,29.7797,27.25690,25.72920,32.77730,24.56180,27.66670,25.22610,34.76320,33.27340,29.55860,32.22980,34.39930,24.99550,33.07220,29.35740,49.91930,42.77060,45.90890,49.17930,49.81460,45.54170,44.72680,47.99510,41.63590,50.67610,46.75200,51.79760,42.73320,51.912200,47.719300,52.282300,51.070900,45.9629000,43.5598000,49.3016000,50.010700,43.7335000,52.3980000,46.5361000,52.8872000,upward

26.3296,31.8860,33.9520,35.2332,28.4753,29.0023,33.7533,32.8834,24.5494,24.8442,24.0220,25.87470,29.4620,35.5351,32.5390,33.3127,33.5150,25.5199,29.0074,33.5455,24.1623,30.30520,27.62010,24.96290,33.73720,32.82720,26.26900,35.39960,28.51750,27.01740,33.95500,35.39120,26.06890,46.91990,47.49350,42.04140,40.23210,37.82240,44.98760,40.27030,44.57380,42.02640,46.04890,40.65190,43.38100,37.87380,45.15070,48.65320,47.569200,37.022600,48.595200,47.890100,44.5796000,39.6655000,41.8978000,45.322200,44.7963000,47.2097000,37.4817000,43.9943000,upward

32.4850,30.3320,26.9734,33.9693,29.5707,25.0980,25.3121,28.2704,26.3785,35.9651,35.2086,32.80480,26.6032,29.3632,26.2852,32.5992,26.4769,24.2879,32.7953,30.2134,33.2716,32.27970,34.36730,25.96680,29.86490,26.84670,25.16890,34.56750,34.65600,35.97210,26.68580,30.22330,27.07000,24.15860,33.96960,31.19240,32.33740,30.66910,35.61040,51.04910,43.18770,41.55130,40.77540,45.48570,50.17220,40.14930,51.12150,42.30560,41.874100,41.683900,46.395000,50.858900,51.0715000,48.1103000,50.7733000,46.868300,47.9461000,41.6953000,47.9432000,41.1379000,upward

28.0100,27.9612,26.6550,29.1425,25.2864,34.1151,33.7284,29.2979,27.7453,33.4049,29.7003,30.36320,25.7601,35.0001,28.1499,30.7855,32.7857,26.2959,25.7215,25.7605,29.6331,43.77120,49.52150,46.79790,45.57800,41.02410,50.10760,46.03180,50.65700,48.30160,48.65080,50.40430,46.67340,41.52280,51.02970,42.82790,41.13530,51.21040,41.17100,43.58210,51.00140,51.80820,49.87300,43.73520,51.22730,51.35540,43.71690,45.09800,48.935400,44.965800,42.068400,41.636600,44.4208000,43.0658000,45.8978000,48.003800,43.3188000,42.4085000,42.0156000,46.2155000,upward

35.0357,35.9130,30.9581,31.2577,24.3393,25.7770,29.0941,32.9106,32.6300,29.0548,31.9444,31.83210,33.3083,35.2788,34.8653,35.7775,27.6513,33.1731,27.8349,31.8787,32.6462,30.60890,33.35820,41.86950,45.06620,45.44260,47.09980,50.02360,47.00840,52.74110,45.73560,41.43140,48.34760,44.78310,48.45600,51.25640,41.17990,47.33190,50.03320,41.43770,42.20740,44.01230,52.54970,44.58250,47.62280,46.98010,47.41530,44.94100,42.728100,51.521200,44.784500,42.064900,41.0976000,46.4142000,43.9671000,50.841800,49.8716000,41.3367000,48.9789000,50.3226000,upward

29.8729,27.1375,35.5832,29.0283,24.0940,35.5057,32.4244,35.6754,28.1738,24.9269,30.5295,35.67320,28.0618,29.0283,32.8074,27.7974,35.0030,33.4684,30.1135,33.5418,32.4203,34.51750,42.47940,36.59990,46.15640,35.89740,34.96060,44.30410,39.88830,39.16120,39.00700,40.87870,41.81770,41.14060,37.52090,44.97470,39.75690,37.34720,40.77920,41.35210,38.67980,44.85130,39.97390,43.53670,42.71480,43.49370,40.68780,37.01780,46.563300,45.252700,36.791900,41.013100,44.2358000,39.4521000,43.9645000,39.491000,44.9607000,36.7912000,41.2981000,43.5466000,upward

25.5486,24.9173,35.5421,25.6022,31.7527,24.0903,32.9176,24.3716,27.7130,32.1637,30.3514,34.81790,25.6635,30.3753,24.2997,24.4528,29.8186,27.1206,28.7349,32.4207,34.5256,34.92260,25.41310,25.39910,24.88170,27.96520,32.61170,35.82520,32.84190,33.98650,35.51120,29.31110,31.09100,26.99500,32.79820,42.02410,47.52320,44.25830,43.84400,41.39400,48.46480,44.11280,48.76850,47.77330,42.50810,45.21120,51.53250,45.76900,52.524000,42.850300,49.000900,42.373000,46.7311000,50.4731000,47.9947000,50.147700,50.8106000,47.6135000,42.4670000,42.8900000,upward

30.8949,35.6526,26.5059,33.7188,33.1544,24.2648,27.0461,34.6600,28.7801,35.6699,29.1249,30.68270,25.4039,33.0883,34.3196,24.4653,34.8767,35.6144,31.9808,34.3997,32.9606,39.28740,42.18190,42.65300,36.12240,34.11440,41.31080,32.60220,37.07160,43.69260,32.38370,33.26360,37.60740,33.41930,32.35140,43.77710,40.74050,35.08940,33.92090,32.32570,44.29850,41.24400,35.22080,35.15400,34.17430,32.93930,42.22890,36.47200,33.254000,33.016000,42.834400,41.759900,39.4380000,34.8308000,41.6509000,41.014100,41.1463000,35.4533000,34.1247000,33.7751000,upward

24.8027,32.7975,32.0858,32.5511,30.2582,27.4614,35.8010,31.9856,30.9819,32.1820,25.1479,29.00040,25.4968,28.6229,33.1897,32.3587,30.6687,35.2641,31.8963,25.8736,28.8822,32.73650,25.27830,33.45220,27.10780,50.29460,45.98340,42.38030,49.70120,47.08140,48.49380,47.23490,49.05230,46.60370,47.54190,50.12490,49.60640,49.44080,49.33760,50.69080,39.75940,50.24800,39.98120,42.05600,47.47660,45.39300,48.28220,46.49570,46.833600,44.099600,41.640300,50.253500,46.7671000,50.3758000,41.9290000,48.466900,42.0329000,49.1940000,48.1229000,44.1481000,upward

28.8120,28.2116,33.1856,26.1783,25.3069,33.9002,30.9059,35.8762,26.4894,27.5422,35.0287,30.21700,29.4716,30.1451,35.7470,29.3930,31.4531,27.2000,30.9977,25.9441,29.5766,24.77260,28.16100,35.31590,27.19660,26.17720,31.30620,33.34280,30.39730,25.88050,24.88940,24.71280,24.60520,27.02330,40.92990,45.15510,45.39490,44.74860,44.32220,41.08150,45.06110,42.07260,43.00720,37.92010,36.87540,44.07950,42.51920,40.67130,43.303600,45.448100,35.043000,41.833600,41.3118000,41.3250000,34.3941000,44.316000,39.5197000,44.0472000,39.3835000,34.4631000,upward

34.8370,30.9834,35.2692,34.6413,34.6380,26.1563,29.2891,31.6385,28.5664,34.5436,30.3433,31.82840,24.6386,24.2765,31.1509,34.8029,24.6467,30.3837,28.0203,30.2328,33.5440,25.85960,24.08740,45.90480,45.57280,39.37410,47.09020,39.65650,47.54660,47.12650,44.59890,40.13170,45.61210,46.77110,39.06610,43.46280,42.25900,40.12840,39.27460,46.73800,42.09270,43.82300,42.41220,43.57180,42.56010,40.39610,49.85860,44.42380,46.694300,43.857500,40.508100,43.827400,42.6046000,48.4044000,41.8812000,43.200200,44.8472000,44.1924000,48.2157000,39.3628000,upward

31.9933,25.1799,32.5951,27.4666,27.2862,33.3457,31.9092,24.4825,32.6807,35.7547,29.3746,29.12790,30.3709,35.6544,27.3795,27.9204,25.6036,32.6568,35.1807,35.0030,24.7003,36.02860,30.52880,34.28180,29.64750,28.27770,34.32110,27.72650,27.06920,29.81860,26.39940,30.76380,27.61230,24.43960,26.26390,30.18800,25.26030,28.71550,46.56480,50.15000,44.70450,44.82450,51.86010,42.07150,51.27370,48.80740,44.72870,49.97880,41.056900,47.612800,45.631000,49.134200,44.5131000,51.0463000,40.4811000,41.826200,48.3418000,40.0966000,40.4399000,41.9323000,upward

30.2031,29.8458,25.3980,26.6242,31.0183,24.3055,35.2505,29.4249,33.7658,30.9570,30.1473,26.15370,33.4471,31.3099,27.6300,35.8476,28.7041,24.6276,26.2962,31.4388,32.1196,28.60900,29.31990,33.14160,32.22200,32.43250,30.39220,25.78620,26.39610,25.87720,24.13000,31.38110,44.43480,40.80150,35.88990,35.53920,46.79890,45.42400,46.03330,44.40390,37.62140,35.96040,43.38930,42.05370,36.71690,46.58120,35.67690,41.64760,46.071500,37.187300,47.076500,36.386800,39.2724000,40.9333000,38.1531000,42.699300,38.0165000,38.4939000,43.9041000,42.5810000,upward

27.3399,24.9283,26.0417,26.3480,28.5620,24.4546,35.4881,29.4209,35.4022,33.9953,30.9239,25.29740,34.4030,24.8578,34.8855,34.7202,29.1943,35.2516,32.1137,27.9586,28.6457,32.86430,34.38240,26.64290,31.65540,28.17600,30.84460,31.61610,28.50800,29.77230,27.33510,32.87680,32.71740,28.54100,53.89410,45.55530,49.68730,53.96790,50.80950,50.64240,51.93350,51.88800,52.02680,47.22650,45.79440,46.16300,48.67890,48.73320,48.579000,46.751700,47.840100,49.430900,49.0516000,46.3099000,44.2869000,44.478600,45.0533000,47.2071000,49.2477000,47.4615000,upward

35.9130,29.8549,33.2503,30.1664,27.5315,24.7910,29.3816,30.9162,33.3369,32.6825,34.0629,28.09120,32.1504,29.3372,28.0798,35.8384,33.8070,26.9734,24.0885,30.6940,35.0937,33.42400,34.08610,32.63260,30.80600,26.49560,27.50000,33.75190,24.63420,25.08810,32.19670,27.66190,26.72700,31.82770,31.32680,25.64660,30.78550,25.07670,42.60020,53.60320,47.42620,45.47880,47.01520,41.96670,44.34560,51.57870,52.54700,43.02170,45.694000,42.104400,48.867900,42.843600,53.4827000,52.0843000,42.3457000,42.945000,43.4415000,51.0914000,42.9035000,47.0538000,upward

34.6989,25.6092,32.5066,27.8452,26.7035,30.7550,24.6379,31.2148,33.8033,28.1705,29.9468,29.97830,31.5387,34.8616,28.1617,34.8275,35.9255,32.9848,24.3125,25.7667,31.4197,25.01830,29.11280,38.61370,34.09540,40.55450,36.37110,39.66980,38.79110,40.50270,37.97180,32.24720,39.70580,33.02680,40.30440,44.00890,36.63150,41.15630,33.41570,41.71450,35.80190,43.86790,33.19240,41.04840,34.77880,40.98450,32.55490,43.96230,43.457700,33.778900,37.090800,35.553300,34.7785000,35.9620000,33.5967000,37.836700,37.6031000,43.2352000,34.7832000,43.3075000,upward

28.4874,34.1558,28.6593,35.5274,35.2501,30.7950,31.3183,28.0339,25.3745,33.6101,29.7231,28.46210,24.6834,35.2446,34.1507,35.3405,27.7243,27.5022,28.5388,32.3021,30.5857,30.74730,28.17970,27.08460,35.72270,26.78720,29.88980,28.04420,27.66260,27.23960,25.00470,24.73110,32.77800,46.40270,47.25900,45.37960,45.67700,40.54370,39.21360,43.37380,42.05550,43.68270,42.56010,38.31100,44.87830,40.55910,46.91710,43.31290,38.758600,47.515700,38.561800,47.778600,36.3254000,42.0658000,44.7733000,48.304900,47.1371000,39.6036000,37.5626000,44.1850000,upward

35.3258,27.6795,31.4366,24.8255,26.8885,31.2295,24.7069,24.8145,28.5994,29.3596,31.7395,25.98370,35.1201,25.9859,34.9615,32.3359,30.1722,28.6115,33.5874,35.2112,30.6680,31.74500,34.69490,35.54610,33.47540,27.70380,34.35890,35.78960,29.13780,33.13500,35.85130,28.92960,8.17668,13.26780,9.46672,14.03680,16.28530,17.40750,9.72671,17.92640,18.92890,13.94020,8.92140,11.30650,13.36770,11.77430,8.34633,8.51195,16.249600,16.648400,10.254000,10.570200,19.1878000,15.4891000,18.1441000,11.852200,18.4401000,15.2299000,18.0872000,15.4924000,downward

28.2421,28.9160,26.0876,26.2705,28.6475,24.5306,34.5803,33.2326,35.5898,26.0965,30.1329,24.03780,27.6803,32.4251,25.8581,32.9870,24.0474,35.1881,25.9250,31.8071,30.4517,31.65580,24.94450,35.28610,24.72420,27.77760,24.29820,35.73630,34.53960,28.97140,25.17730,31.39840,29.64600,15.72610,5.96756,16.53500,12.20920,11.25410,13.77100,7.35345,16.92540,6.01053,13.05710,15.98680,15.85350,6.40161,9.94712,14.22890,8.820490,8.603100,10.890900,15.850500,17.5996000,16.7513000,5.6936200,14.708500,8.3585300,6.3531400,6.5958700,7.3898000,downward

25.2155,34.8513,30.5831,27.6090,35.7995,31.2794,33.3990,29.5344,26.8460,31.9720,24.3959,32.78430,29.4558,31.4586,27.2282,34.9086,31.9488,31.6268,33.4221,27.6560,33.7478,31.97820,33.09970,32.65320,24.08300,28.84770,30.87360,25.13910,24.25130,22.42250,20.19680,24.38860,17.92220,17.01230,20.42850,26.39880,19.30920,28.22530,20.31500,24.14330,16.68540,19.54390,25.62910,16.82970,16.99240,22.62920,18.57480,24.83290,28.068500,17.660800,17.441900,26.543800,20.9713000,17.7948000,17.2708000,23.568600,24.6853000,21.1835000,26.9937000,21.0572000,downward

34.9791,24.3371,32.2926,32.4824,25.0987,34.0783,33.1805,28.2513,28.8873,30.0837,32.9455,35.93100,25.8383,24.9717,26.1218,28.8954,26.3642,33.4570,29.2553,34.1499,26.3524,26.42780,26.61470,24.94350,16.95060,26.68850,25.50050,19.15240,19.91330,17.99600,23.65640,21.98550,26.21110,18.84980,22.13570,23.07250,22.39830,16.73680,18.48370,23.41550,18.54320,20.44760,19.75280,15.89370,23.98060,20.00880,19.81890,24.73670,26.662400,20.054700,21.093200,23.845100,23.1055000,17.6692000,18.2770000,17.110300,19.5971000,18.3196000,24.2579000,16.3828000,downward

28.9736,29.0261,31.4039,27.8940,35.9853,35.8480,27.6997,24.6584,29.0643,32.8158,28.3908,34.47420,27.9906,35.5450,32.5136,24.8685,25.7006,35.7367,27.0861,34.1110,35.7576,34.75150,32.28590,31.16890,32.67590,25.59670,24.63050,33.35790,33.65640,32.00060,17.44120,19.44370,26.43960,22.08840,16.83820,22.76810,18.05410,24.08090,27.26100,17.34390,20.46340,23.87270,26.31070,26.63490,16.25550,17.04130,22.74830,19.82810,21.211500,23.770600,24.186700,16.278600,25.1705000,21.0818000,25.2986000,20.103600,21.2845000,19.0195000,21.4333000,22.9591000,downward

30.8222,26.5915,32.7472,31.6264,31.8526,32.2577,34.7195,25.6051,24.2148,29.8303,28.2697,30.51890,27.1390,32.9532,29.2079,27.2649,31.0025,24.6011,27.7456,29.2567,25.3745,9.39669,11.85410,18.17910,11.05800,12.50700,14.94500,19.79630,9.56524,19.15220,11.94040,16.02240,17.44100,10.96290,10.99590,8.92922,15.03280,8.99128,20.54800,17.13950,13.22310,14.98140,10.41210,19.55430,19.19230,13.29690,15.79920,11.81740,12.924600,12.827300,13.102300,13.449300,11.5398000,17.9393000,8.5429000,13.994300,15.7654000,16.0962000,16.6618000,8.9681400,downward

24.2141,33.1496,31.5207,31.9863,29.0636,32.6267,24.7859,35.9475,32.9363,24.5281,30.5545,25.92790,29.5979,24.9562,26.3766,33.8169,35.7749,25.5919,25.9341,34.3460,25.7939,28.84440,35.26080,35.81270,33.94980,25.01980,26.47580,34.03680,29.40110,26.20000,30.17770,20.50130,17.74570,13.85170,21.51740,17.75380,15.96950,16.92130,19.76760,22.65070,20.50500,23.50150,18.74120,20.56190,21.70910,24.56900,20.97910,23.30870,16.040300,13.201400,21.683800,19.693800,23.6065000,23.6745000,13.2653000,17.523500,23.7681000,19.3229000,22.4329000,24.0799000,downward

27.2609,33.5668,26.9679,27.5690,24.0499,31.1479,28.0045,25.8464,28.7470,31.4663,29.0618,25.30770,32.5470,31.4006,25.8332,25.7403,33.3667,27.3112,28.8198,26.9767,27.9557,34.19730,31.43220,35.83920,28.65960,30.89050,31.51550,33.15880,31.51290,27.20330,35.97430,27.58150,14.96210,23.98460,22.51610,18.27250,14.94740,24.62400,15.54450,16.01820,25.71970,20.35030,16.55100,24.02500,17.81130,16.63510,23.27440,24.66330,15.067400,23.051200,22.373600,17.845500,23.7746000,20.7230000,16.3795000,19.886800,25.5450000,15.2555000,22.8437000,25.4462000,downward

33.3153,32.9826,29.2722,27.5899,25.5475,27.0850,35.6023,26.7314,33.6366,35.1866,32.1963,29.36690,27.5374,26.6506,34.0703,34.6145,27.8106,24.4341,25.2882,33.7662,31.5853,33.88700,29.66360,34.33100,26.16370,33.53160,31.63520,28.16790,25.96130,28.18920,34.98210,27.42400,26.36780,12.06370,21.24860,18.88260,12.43060,12.73690,13.42830,10.70100,14.32470,18.62670,9.85565,13.18080,13.66630,17.95580,14.84870,16.17260,14.447400,11.938200,15.274300,21.359200,10.4491000,16.7219000,12.3318000,14.596500,21.5953000,9.9808700,14.8150000,17.7127000,downward

31.1828,32.9833,32.6550,30.6349,27.1144,31.9591,35.6754,32.6612,27.1875,27.4096,31.9756,30.39990,29.6107,34.1848,26.7890,33.2815,32.9859,29.9530,28.3148,30.6496,33.4699,31.39510,25.20010,30.74100,29.67130,26.87350,33.60900,35.29380,28.13490,17.41250,18.99370,24.13290,13.95950,14.31280,20.71380,17.66550,25.18100,17.43380,20.69060,15.68730,19.51520,14.16920,15.80550,24.01210,20.23050,23.15760,15.72220,15.46360,25.194600,19.002900,17.524800,25.518500,22.2752000,13.9246000,14.9723000,23.761700,15.4813000,22.9523000,20.1872000,24.8083000,downward

31.6969,28.1591,25.4696,31.1850,33.5712,32.6778,32.5617,35.4165,30.9588,27.2121,25.9973,35.83810,27.0876,35.3889,33.5169,32.4064,31.2577,31.8743,33.1709,29.8480,26.1471,35.94970,35.09040,28.49400,32.90730,32.03950,32.60910,21.47460,22.71030,11.85530,19.62940,22.87080,22.73350,21.35900,16.10070,13.99800,13.45900,18.50270,14.35570,20.30140,20.79200,21.95940,12.15610,13.50710,11.90820,19.86510,21.12650,12.58870,15.016300,15.144900,16.515700,13.381100,19.1641000,20.7560000,13.1373000,20.966000,22.9766000,17.2545000,13.6749000,19.7571000,downward

27.2873,35.6034,32.7002,28.5708,33.8999,25.4061,27.3439,29.1690,27.3061,32.7211,27.1206,35.76680,29.1411,24.5898,29.0551,31.9386,26.3590,28.5675,27.3366,27.1529,18.5555,14.75110,12.19380,11.94850,11.44760,13.41110,21.90300,20.30200,11.12480,21.97720,16.77150,12.37190,13.81650,13.48310,18.05860,13.06080,21.72050,21.36510,15.94090,15.01580,16.94590,20.59390,14.77350,18.83270,10.87510,15.73520,11.06420,10.38630,17.403100,20.458400,20.355600,20.071700,21.1212000,16.1050000,10.4979000,17.644800,17.5383000,19.0453000,13.9377000,16.0668000,downward
